db,db_name,exchange,cab,address,lat,long,notes
CL,Central London,KINGS CROSS,P16,ST PAULS VIEW 15 AMWELL STREET LONDON EC1R 1UP  - EC1R 1UP,51.52735137939453,-0.10917364060878754,
CL,Central London,KINGS CROSS,P18,"CORAM STREET, S/O 3-16 WOBURN PLACE, LONDON, WC1H 0LS  - wc1h 0ls",51.52383804321289,-0.12668977677822113,
CL,Central London,KINGS CROSS,P19,OUTSIDE OF 210 PENTONVILLE ROAD LONDON - N1 9JY,51.53113555908203,-0.11908046156167984,
CL,Central London,KINGS CROSS,P2,"S/O 32, PENTON STREET IN WHITE LION STREET              LONDON  - N1 9QA",51.53269958496094,-0.11117249727249146,
CL,Central London,KINGS CROSS,P20,"opp 93 , Guilford Street, Holborn And Covent Garden , London - WC1N 1EH",51.523414611816406,-0.12036450207233429,
CL,Central London,KINGS CROSS,P22,"S/O ODESE FOOD & WINE,59,COPENHAGEN STREET, KINGS CROSS, LONDON            N1 0JH - N1 0JH",51.53630065917969,-0.1125374585390091,
CL,Central London,KINGS CROSS,P23,"O/S LEWIS CARROLL LIBRARY,  166, COPENHAGEN STREET, KINGS CROSS, LONDON  N1 0ST - N1 0ST",51.5370979309082,-0.11906539648771286,
CL,Central London,KINGS CROSS,P24,"o/s clare court, tavistock place, london - wc1h 9qw",51.52627944946289,-0.12357661128044128,
CL,Central London,KINGS CROSS,P25,(PCP25) JNC HUNTER ST AND TAVISTOCK PLACE LONDON  - WC1N 1BJ,51.52596664428711,-0.12379123270511627,
CL,Central London,KINGS CROSS,P26,SKINNER ST OPP ROSOMAN PLACE - EC1R 0HX,51.526405334472656,-0.10736756026744843,
CL,Central London,KINGS CROSS,P27,"S/O 21, CLOUDESLEY ROAD, KINGS CROSS, LONDON N1 0EL  - N1 0EL",51.53594207763672,-0.10987026989459991,
CL,Central London,KINGS CROSS,P28,"O/S 25,CLOUDESLEY PLACE, KINGS CROSS, LONDON N1 0JP  - N1 0JP",51.53557205200195,-0.10922232270240784,
CL,Central London,KINGS CROSS,P3,"S/O 93, CHAPEL MARKET IN GODSON STREET        LONDON  - N1 9EX",51.533294677734375,-0.11065766960382462,
CL,Central London,KINGS CROSS,P30,CNR WHARTON ST & KINGS CROSS RD  - WC1X 9QG,51.52798843383789,-0.11534637212753296,
CL,Central London,KINGS CROSS,P31,"O/S NORTHIAM, CROMER STREET, KINGS CROSS LONDON  WC1H 8LB - WC1H 8LB",51.52761459350586,-0.12268556654453278,
CL,Central London,KINGS CROSS,P32,"OPP 61, WYNFORD ROAD,  KINGS CROSS,  LONDON   - N1 9TY",51.53408432006836,-0.11512353271245956,
CL,Central London,KINGS CROSS,P33,CNR MOUNT PLEASANT & PHOENIX PLACE - WC1X 0AA,51.52381134033203,-0.11223214864730835,
CL,Central London,KINGS CROSS,P34,"APPROX 44 METER J/O PANCRAS ROAD AND EUSTON ROAD, LONDON - NW1 2AR",51.53024673461914,-0.12469670176506042,
CL,Central London,KINGS CROSS,P35,"O/S WESTMINSTER KINGSWAY COLLEGE,  211 GRAY'S INN ROAD,  KINGS CROSS LONDON  - WC1X 8RA",51.526798248291016,-0.1184806376695633,
CL,Central London,KINGS CROSS,P36,FREDERICK ST ON KERB OPP FLANK WALL OF 292 GRAYS INN ROAD - WC1X 8EB,51.52772521972656,-0.11839926242828369,
CL,Central London,KINGS CROSS,P37,S/O ROUGH LUXE HOTEL  1 BIRKENHEAD STREET KINGS CROSS LONDON   - WC1H 8BA,51.530296325683594,-0.12224365025758743,
CL,Central London,KINGS CROSS,P38,JCN NATIONAL CAR RENTAL  136-150 PENTONVILLE ROAD  KINGS CROSS LONDON  - N1 9JE,51.53150177001953,-0.11445164680480957,
CL,Central London,KINGS CROSS,P39,"LONDON JR BALLET, 42-50 YORK WAY, KINGS CROSS, LONDON - N1 9AB",51.533164978027344,-0.1222841814160347,
CL,Central London,KINGS CROSS,P4,"O/S CITY MANSIONS,  6-10, EXMOUTH MARKET, KINGS CROSS, LONDON EC1R 4PY  - EC1R 4PY",51.52536392211914,-0.11027950048446655,
CL,Central London,KINGS CROSS,P40,S/O ELM STREET 10-16 ELM STREET NR JNCT ELM STREET LAYSTALL ST LONDON WC1X 0BD  - WC1X 0BD,51.52299118041992,-0.11324629187583923,
CL,Central London,KINGS CROSS,P41,"o/s 12 crinan street, london - n1 9sq",51.5345573425293,-0.12163571268320084,
CL,Central London,KINGS CROSS,P42,"OPP HELP THE HOSPICES, 34-44, BRITANNIA STREET, KINGS CROSS LONDON - WC1X 9JG",51.529598236083984,-0.1191726103425026,
CL,Central London,KINGS CROSS,P43,"RAILWAY STREET,S/O 35a, BALFE STREET, KINGS CROSS, LONDON  - N1 9EB",51.53296661376953,-0.12118209898471832,
CL,Central London,KINGS CROSS,P45,(PCP45) 10M AWAY FROM JCN OF RODNEY ST AND COLLIER ST COLLIER ST KINGS CROSS N1 9QQ  - N1 9QQ,51.53257751464844,-0.11475326865911484,
CL,Central London,KINGS CROSS,P46, - ,51.533912658691406,-0.11181428283452988,
CL,Central London,KINGS CROSS,P47,O/S BUILDING NO 31-33 PENTON ST KINGS CROSS   - n1 9px,51.53274917602539,-0.11157408356666565,
CL,Central London,KINGS CROSS,P48,"(PCP48) O/S BUILDING NO 5 TO 15, CROMER ST, KINGS CROSS, WC1H 8LS  - WC1H 8LS",51.528221130371094,-0.11970508843660355,
CL,Central London,KINGS CROSS,P5,"in tysoe street s/o 12 wilmington square, london - wc1x 0es",51.5266227722168,-0.1097228080034256,
CL,Central London,KINGS CROSS,P50,JN OF SIDMOUTH ST AND SEAFORD ST SIDMOUTH ST KINGS CROSS  - WC1H 8JA,51.527015686035156,-0.1200576201081276,
CL,Central London,KINGS CROSS,P6,O/S OF HOUSE NO.45 ROSEBERY AVENUE  LONDON  LONDON BOROUGH OF ISLINGTON - WC1X 0DW,51.52540588378906,-0.11062376946210861,
CL,Central London,KINGS CROSS,P7,"S/O YORKWAY ESTATE OFFICE, 142, YORK WAY, KINGS CROSS,  LONDON N1 0AX - N1 0AX",51.53687286376953,-0.12201616168022156,
CL,Central London,KINGS CROSS,P8,"s/o 57 to 81 tiber gardens, london - N1 0XH",51.53562545776367,-0.12203875184059143,
CL,Central London,KINGS CROSS,P9,"S/O 44 CLAREMONT SQUARE , ISLINGTON , LONDON - N1 9LS",51.53166580200195,-0.10970128327608109,
CL,Central London,KINGSLAND GREEN,P1,DEFOE ROAD S/O 95 STOKE NEWINGTON CHURCH STREET HACKNEY LONDON - N16 0EF,51.56193923950195,-0.0788409411907196,
CL,Central London,KINGSLAND GREEN,P10,S/O 180 RICHMOND RD LANSDOWNE DRIVE - E8 3HN,51.54309844970703,-0.06447753310203552,
CL,Central London,KINGSLAND GREEN,P11,QUEENSBRIDGE RD OPP POWNALL RD - ,51.53631591796875,-0.07044648379087448,
CL,Central London,KINGSLAND GREEN,P12,"SPRIGDALE ROAD JUNCTION WITH,GREEN LANES LONDON N16 9EH PRE-CON.CAB BY XN32. - ",51.554603576660156,-0.08884382992982864,
CL,Central London,KINGSLAND GREEN,P13,237/239 AMHURST ROAD M/CCJ279.4/57.5/1193. SPK(X3001) - ,51.55464553833008,-0.06851678341627121,
CL,Central London,KINGSLAND GREEN,P14,JCN DOWNS PARK AND AMHURST ROAD M/C G 145.4 650.5 635 - ,51.5517463684082,-0.06610091775655746,
CL,Central London,KINGSLAND GREEN,P15,O/S 67 INDEPENDENT PLACE DOWNS PARK ROAD G60M.4-300M.5-594M - ,51.55083465576172,-0.07117370516061783,
CL,Central London,KINGSLAND GREEN,P17,"ARCOLA STREET / S/O MARQUIS OF LANSDOWNE PH, 48 STOKE NEWINGTON RD. //LOCKED// - ",51.55192565917969,-0.0746326819062233,
CL,Central London,KINGSLAND GREEN,P18,"FOULDEN RD/STOKE NEWINGTON R,AS PER PLB 583 M/C R143 0.32/165 0.4/ - ",51.55592727661133,-0.07430486381053925,
CL,Central London,KINGSLAND GREEN,P19,O/S 17-23 EVERING ROAD HACKNEY LONDON  - N16 7PX,51.557281494140625,-0.07224257290363312,
CL,Central London,KINGSLAND GREEN,P2,NEVILL RD O/S HARTOPP COURT A-240M.32 985M.4 920M.5 SPKR PR MDF AD856 N16 7UT - ,51.55755615234375,-0.07867937535047531,
CL,Central London,KINGSLAND GREEN,P20,O/S 3 TYSSEN RD HACKNEY LONDON N16 7NA  - N16 7NA,51.55937576293945,-0.07387076318264008,
CL,Central London,KINGSLAND GREEN,P21,OUTSIDE OF 1-36 OCEAN HOUSE DALSTON SQUARE LONDON - E8 3FT,51.54603958129883,-0.07447724789381027,
CL,Central London,KINGSLAND GREEN,P23,S/O 290A KINGSLAND RD LEE ST - E8 4DN,51.538509368896484,-0.07636695355176926,
CL,Central London,KINGSLAND GREEN,P24,"113, DALSTON LANE SPKR.MDF1.R3243.E43.2411030.,AA.CABLE STPD IN J/BOX PCP. - ",51.54840850830078,-0.06712226569652557,
CL,Central London,KINGSLAND GREEN,P25,O/S 11-23 DOWNHAM ROAD - ,51.53889083862305,-0.07764872163534164,
CL,Central London,KINGSLAND GREEN,P26,JCN TOTTENHAM ROAD & SOUTHGATE ROAD SPKR/K507 241-2661 - ,51.54575729370117,-0.08347442001104355,
CL,Central London,KINGSLAND GREEN,P27,"O/S 10 GREEN LANES,HACKNEY,LONDON - N16 9NB",51.55261993408203,-0.08631612360477448,
CL,Central London,KINGSLAND GREEN,P28,JNC CARYSFORT RD AND CLISSOLD CRES. SPK T1056 GPA M1 T951/MCAA65M/32 - ,51.55681610107422,-0.08413463085889816,
CL,Central London,KINGSLAND GREEN,P29,O/S 40 NEWINGTON GREEN JCN ALBION ROAD ISLINGTON LONDON - N16 9PR,51.55220413208008,-0.08522279560565948,
CL,Central London,KINGSLAND GREEN,P3,O/S 96 PALATINE ROAD LONDON - N16 8SY,51.55446243286133,-0.07917040586471558,
CL,Central London,KINGSLAND GREEN,P30,OS PATMORE HSE MATHIAS RD MC M 60M/0.4 810M SPK X1685 0.5//AA 3.88BD 588OHMS /// - ,51.55191421508789,-0.08122500032186508,
CL,Central London,KINGSLAND GREEN,P31,CORNER BOLEYN ROAD AND MILDMAY ROAD M/C X 407M0.32/60M//// - N16 8UZ,51.5495491027832,-0.07790613174438477,
CL,Central London,KINGSLAND GREEN,P32,"opp 97 Navarino Road,jcn Dalston Lane, Hackney - E8 1AG",51.548091888427734,-0.06373181939125061,
CL,Central London,KINGSLAND GREEN,P33,"O/S 10 BENJAMIN CLOSE, LONDON  - e8 4nx",51.53657531738281,-0.06262019276618958,
CL,Central London,KINGSLAND GREEN,P34,CNR RECTORY ROAD FARLEIGH ROAD SPKR CCT ON MDF AD3816 - ,51.555641174316406,-0.06834478676319122,
CL,Central London,KINGSLAND GREEN,P35,O/S 200 QUEENSBRIDGE ROAD - E8 3NB,51.53879928588867,-0.07011064141988754,
CL,Central London,KINGSLAND GREEN,P36,FLANK WALL 2 BARRETTS GROVE SPKR CCT ON MDF X1962 // AA 6.42DB 851OHMS // - ,51.552066802978516,-0.07899722456932068,
CL,Central London,KINGSLAND GREEN,P37,CNR KYNASTON RD AND OLDFIELD ROAD M/CT 1453M0.40SPK.X943 - ,51.559871673583984,-0.07937534898519516,
CL,Central London,KINGSLAND GREEN,P38,11 STOKE NEWINGTON ROAD--M/C-L-60M0.40// 687M0.50. - ,51.55091857910156,-0.07530978322029114,
CL,Central London,KINGSLAND GREEN,P39,140/142 ALBION ROAD SPK-T1123 E/S-23 QUANTE CAB - ,51.556827545166016,-0.08365815132856369,
CL,Central London,KINGSLAND GREEN,P4,BEATTY ROAD JCN STOKE NEWINGTON ROAD KINGSLAND GREEN - N16 8EA,51.55646896362305,-0.07485909759998322,
CL,Central London,KINGSLAND GREEN,P40,CNR DE BEAUVOIR ROAD & DOWNHAM ROAD.SPK MDF R919 LOCKED PCP RED OWL PROJECT - ,51.53909683227539,-0.08099990338087082,
CL,Central London,KINGSLAND GREEN,P41,"AMHURST RD CNR RUSBRIDGE CLO,RD M/C S 947M0.4,515M0 E82RJ,SPKR CCT ON MDF AD4066 'E'66 - E8 2RJ",51.55218505859375,-0.06641415506601334,
CL,Central London,KINGSLAND GREEN,P42,O/S LOWTHER HOUSE LEE STREET LONDON E8 4HS EST.LMCFT60US.SPKR MDF R1152 - ,51.538448333740234,-0.07322592288255692,
CL,Central London,KINGSLAND GREEN,P43,24 STAMFORD ROAD 1-3 BUCKINGHAM RD M/C K 315M0.50 191M 0.4 - ,51.544395446777344,-0.07725802809000015,
CL,Central London,KINGSLAND GREEN,P44,24 DALSTON LANE SPK/2546349(A4216) - ,51.546112060546875,-0.07277239114046097,
CL,Central London,KINGSLAND GREEN,P45,CNR KINGSLAND ROAD & TOTTENHAM RD SPKR CCT ON MMDF P3117 - ,51.54512405395508,-0.07627537846565247,
CL,Central London,KINGSLAND GREEN,P46,KINGSBURY ROAD & KERRIDGE COURT LUC41176/L SPKR/2492456 - ,51.54650115966797,-0.0790729969739914,
CL,Central London,KINGSLAND GREEN,P47,OPP. 1-36 JACOB HSE. AMHURST RD. LONDON E8 2BS - E8 2BS,51.55405807495117,-0.06767624616622925,
CL,Central London,KINGSLAND GREEN,P48,FLANK OF 73 DEBEAUVOIR RD M/C R / 143M.32/1115M.4////// - N1 5AU,51.54054260253906,-0.08088140189647675,
CL,Central London,KINGSLAND GREEN,P49,FOREST ROAD JUNC MAYFIELD ROAD R 143.35/180.4/100 SPK/R2028 - ,51.54390335083008,-0.07348588854074478,
CL,Central London,KINGSLAND GREEN,P5,STANNARD ROAD SIDE OF 7 GRAHAM ROAD LONDON E8 1DB SPKR CCT ON MDF U401 - ,51.546302795410156,-0.0684664249420166,
CL,Central London,KINGSLAND GREEN,P50,JCN MILDMAY ROAD AND WOODVILLE ROAD SPKR/2492456 V151 - ,51.55031967163086,-0.08214310556650162,
CL,Central London,KINGSLAND GREEN,P51,S/O QUEENSBRIDGE ROAD HACKNEY  LONDON - E8 3LQ,51.54273223876953,-0.07013183832168579,
CL,Central London,KINGSLAND GREEN,P52,24 MIDDLETON ROAD LONDON  - E8 4BS,51.540565490722656,-0.0739441066980362,
CL,Central London,KINGSLAND GREEN,P53,POWNALL RD CORNER OF MARLBOROUGH RD M/CW818M0.32 450M0.5// - ,51.53640365600586,-0.06703977286815643,
CL,Central London,KINGSLAND GREEN,P54,"(PCP54) S/O 10 JNCT ADA STREET_BROADWAY MARKET , HACKNEY, LONDON E8 4QZ  - E8 4QZ",51.53594207763672,-0.061911650002002716,
CL,Central London,KINGSLAND GREEN,P55,O/S BLOCK 1 LOCKNER RD ESTATE ENGLEFIELD RD S/P 02072411056 - ,51.54224395751953,-0.07656996697187424,
CL,Central London,KINGSLAND GREEN,P56,"R/O 1-46 FIELDS ESTATE. CNR, SHRUBLAND RD & LANSDOWNE DRIVE, LONDON. - E8 4LS",51.5396614074707,-0.06290719658136368,
CL,Central London,KINGSLAND GREEN,P57,O/S 41 NAVARINO ROAD HACKNEY - E8 1AD,51.54547119140625,-0.06225672364234924,
CL,Central London,KINGSLAND GREEN,P58,"JCN CLONBROCKD/WORDSWORTH RD,LINK TOO PCP 3,E/S701/800 SPKR PR- X1201.E,S 1 - ",51.55577850341797,-0.07941786199808121,
CL,Central London,KINGSLAND GREEN,P59,CNR MILTON GROVE & HOWARD ROAD LONDON N16 8PQ SPKR PR MDF1 X268 PCP59 E18 - ,51.55309295654297,-0.08351217955350876,
CL,Central London,KINGSLAND GREEN,P6,"O/S 459 QUEENSBRIDGE ROAD M/C E 65M0.465M 0.5 600M0.63,SPKR CCT ON MDF E549 - ",51.54597091674805,-0.06980721652507782,
CL,Central London,KINGSLAND GREEN,P60,SHELLGROVE ESTATE BOLEYN ROAD SPK.CCT.01712411059 MDFX4637 - ,51.54963684082031,-0.07775820791721344,
CL,Central London,KINGSLAND GREEN,P61,FLK WALL 17A RIDLEY RD (COLVERSTONE CRES) AA2801-AA2900 6/11/95 - ,51.548484802246094,-0.07379712909460068,
CL,Central London,KINGSLAND GREEN,P62,TOTTENHAM ROAD O/S KINGSATE ESTATE - ,51.54515838623047,-0.07762975245714188,
CL,Central London,KINGSLAND GREEN,P63,O/S WILLIAM PATTEN SCHOOL CHURCH STREET - ,51.561920166015625,-0.07498954981565475,
CL,Central London,KINGSLAND GREEN,P64,"OPP 207 STOKE NEWINGTON H/ST,NEXT TO PHONE BOXES HIGH ST - ",51.56304931640625,-0.07308068126440048,
CL,Central London,KINGSLAND GREEN,P65,O/S 8 BURDER ROAD ISLINGTON LONDON - N1 4AT,51.5463981628418,-0.0777360200881958,
CL,Central London,KINGSLAND GREEN,P66,"O/S 346A JNCT QUEENSBRIDGE ROAD_FOREST ROAD, HACKNEY, LONDON E8 3AR  - E8 3AR",51.544063568115234,-0.06977254152297974,
CL,Central London,KINGSLAND GREEN,P67,(PCP67) O/S FLAT 1 303 QUEENSBRIDGE ROAD E8 3LX  - E8 3LX,51.54029846191406,-0.070278100669384,
CL,Central London,KINGSLAND GREEN,P68,O/S 114 Forest road London - E8 3BH,51.54401779174805,-0.0641644299030304,
CL,Central London,KINGSLAND GREEN,P7,JCN GRAHAM ROAD AND NAVARINO ROAD SPKR CCT ON MDF J577 - ,51.54608917236328,-0.0627063736319542,
CL,Central London,KINGSLAND GREEN,P8,RICHMOND ROAD JCN QUEENSBRIDGE ROAD LONDON E8 3BU - ,51.54308319091797,-0.06969869881868362,
CL,Central London,KINGSLAND GREEN,P9,"JCN QUEENSBRIDGE RD & MIDDLETON RD.LOCKED 10/12/02,LLIB--0800 783 6653 - ",51.54031753540039,-0.06997434049844742,
CL,Central London,KINGSLAND GREEN,PR22,NAVARINO ROAD S/O 128 GRAHAM RD LONDON  - E8 1BX,51.545814514160156,-0.06241516396403313,
CL,Central London,LOWER HOLLOWAY,Exch,,51.54521942138672,-0.11379999667406082,
CL,Central London,LOWER HOLLOWAY,P1,O/S 154-156 HEMINGFORD RD - N1 1DF,51.542991638183594,-0.11331325024366379,
CL,Central London,LOWER HOLLOWAY,P11,O/S BUCKMASTER HOUSE HOLLOWAY RD - NY 9SB,51.55585861206055,-0.11703646183013916,
CL,Central London,LOWER HOLLOWAY,P12,OPP 181-183 OFFORD RD - N1 1LR,51.54429626464844,-0.1082405224442482,
CL,Central London,LOWER HOLLOWAY,P13,JCN HUDDLESTONE RD & ANSON RD - N7 OAD,51.554954528808594,-0.13194622099399567,
CL,Central London,LOWER HOLLOWAY,P14,IN CARLTON ROAD JCN DALMENY AVENUE ISLINGTON LONDON - N7 0QH,51.55429458618164,-0.12892955541610718,
CL,Central London,LOWER HOLLOWAY,P18,O/S 4-6 CHILLINGWORTH RD - NY 8QJ,51.55055236816406,-0.11090902239084244,
CL,Central London,LOWER HOLLOWAY,P19,FURLONG RD FLANK OF 75 HOLLOWAY RD - N7 8JZ,51.54747772216797,-0.10590185225009918,
CL,Central London,LOWER HOLLOWAY,P2,JCN CALEDONIA & HUNTINGDON ST - N1 1DY,51.541709899902344,-0.11685620993375778,
CL,Central London,LOWER HOLLOWAY,P20,LIBRARY FIELDWAY CRESCENT - N5 1PU,51.549339294433594,-0.10712257772684097,
CL,Central London,LOWER HOLLOWAY,P21,"S/O 476 CALEDONIAN ROAD, Corner of  COTTAGE ROAD LOWER HOLLOWAY - N7 8TB",51.548946380615234,-0.1179131492972374,
CL,Central London,LOWER HOLLOWAY,P22," ELLINGTON STREET, JNC WESTBOURNE ROAD. LONDON  - N7 8AU",51.5457649230957,-0.11171311885118484,
CL,Central London,LOWER HOLLOWAY,P23,O/S THORNHILL HOUSE OFFORD RD - N1 1PH,51.543758392333984,-0.11054149270057678,
CL,Central London,LOWER HOLLOWAY,P24,JCN CALLEDONIA RD & KEMBER ST - N1 1BF,51.54131317138672,-0.11743494868278503,
CL,Central London,LOWER HOLLOWAY,P25,(PCP25) 222 Liverpool Rd  London N1 1LG  - N1 1LG,51.541744232177734,-0.10602463036775589,
CL,Central London,LOWER HOLLOWAY,P26,JCN BARNSBURY ST LIVERPOOL RD - N1 1PN,51.5408821105957,-0.10633426159620285,
CL,Central London,LOWER HOLLOWAY,P27,O/S 345 LIVERPOOL RD - N1 1NH,51.54317855834961,-0.10707539319992065,
CL,Central London,LOWER HOLLOWAY,P28,OUTIDE OF 134B HOLLOWAY ROAD LONDON - N7 8DD,51.550716400146484,-0.10938770323991776,
CL,Central London,LOWER HOLLOWAY,P29,JCN LORRAINE RD & HOLLOWAY RD SIDE OF CINEMA - N7 9SA,51.55546951293945,-0.11568216979503632,
CL,Central London,LOWER HOLLOWAY,P3,JCN CALEDONIA RD & WHEELWRIGHT ST  - N7 9DQ,51.54377365112305,-0.11720362305641174,
CL,Central London,LOWER HOLLOWAY,P30,O/S 409A HOLLOWAY RD - N7 6HJ,51.5579833984375,-0.12006472051143646,
CL,Central London,LOWER HOLLOWAY,P31,O/S MEDINA LODGE ISELDON RD - N7  7JT,51.560302734375,-0.10989908874034882,
CL,Central London,LOWER HOLLOWAY,P32,O/S SOUTHDOWN NORTH RD - N7 9GN,51.54853439331055,-0.12296392768621445,
CL,Central London,LOWER HOLLOWAY,P33,"S/O 21-36 SAXONBURY COURT,CAMDEN ROAD,LONDON  - N7 0LE",51.55168914794922,-0.12636792659759521,
CL,Central London,LOWER HOLLOWAY,P35,(PCP35) S/O 54 HILLMARTON ROAD LONDON N7 9JA  - N7 9JA,51.550445556640625,-0.11920727044343948,
CL,Central London,LOWER HOLLOWAY,P36,SIDE OF 1 CARDWELL ROAD - N7 0NH,51.55588912963867,-0.12335365265607834,
CL,Central London,LOWER HOLLOWAY,P37,O/S 1 TO 7 EDEN GROVE LONDON - N7 8DX,51.551692962646484,-0.11195799708366394,
CL,Central London,LOWER HOLLOWAY,P38,O/S 179  HEMINGFORD ROAD ISLINGTON LONDON - N1 1DA,51.54293441772461,-0.11358968168497086,
CL,Central London,LOWER HOLLOWAY,P39,O/S 62 BRIDE ST MISSION HALL - N7 8AZ,51.54608154296875,-0.11247877031564713,
CL,Central London,LOWER HOLLOWAY,P4,JCN STOCK ORCHARD ST & CALEDONIA RD - N7 9SL,51.550357818603516,-0.1177540197968483,
CL,Central London,LOWER HOLLOWAY,P40,O/S 80 HORNSEY RD - N7 7NN,51.55592727661133,-0.11129221320152283,
CL,Central London,LOWER HOLLOWAY,P42,JUNC ROMAN WAY & CORNELIA STREET LK TO PCP38 FROM E/S501-550 - N7 8BA,51.544334411621094,-0.11387795954942703,
CL,Central London,LOWER HOLLOWAY,P43,FURLONG ROAD JCN LIVERPOOL ROAD LOWER HOLLOWAY - N7 8PZ,51.54690933227539,-0.10866571217775345,
CL,Central London,LOWER HOLLOWAY,P44,MACKENZIE RD REAR OF IRVINE HOUSE CALEDONIA RD - N7 8TE,51.546749114990234,-0.117700956761837,
CL,Central London,LOWER HOLLOWAY,P45,JCN NORTH RD & YORK WAY - N7 9PX,51.547401428222656,-0.1268470734357834,
CL,Central London,LOWER HOLLOWAY,P47,O/S 65 ANSON ROAD / DALMENY ROAD - N7 0AS,51.55537414550781,-0.12950555980205536,
CL,Central London,LOWER HOLLOWAY,P5,O/S NICHOLLS FIELD WALK HILLMARTON RD - N7 9JD,51.550498962402344,-0.1187145784497261,
CL,Central London,LOWER HOLLOWAY,P6,JCN CAMDEN RD & PARKHURST RD - N7 9JR,51.553436279296875,-0.12351228296756744,
CL,Central London,LOWER HOLLOWAY,P7,O/S FLATS 6-16 DALMENY AVENUE - N7 0JT,51.552852630615234,-0.12597395479679108,
CL,Central London,LOWER HOLLOWAY,P9,O/S 278 JACKSON ROAD 25M FROM JCN OF JACKSON ROAD AND HOLLOWAY ROAD London  UK   - N7 6EN,51.5541877746582,-0.1137877106666565,
CL,Central London,LOWER HOLLOWAY,PR889,JUNCTION OF HOLLOWAY RD AND DRAYTON PARK DRAYTON PARK LOWER HOLLOWAY   - N7 8DJ,49.02265548706055,22.010133743286133,
CL,Central London,MONUMENT,P2,"OS LAWRENCE HARVEY SEARCH & SELECTION LTD, 150  LEADENHALL STREET  MONUMENT  - EC3V 4TE",51.51350402832031,-0.08376190066337585,
CL,Central London,MONUMENT,P22,O/S STARBUCKS COFFEE   KING WILLIAM STREET   London  GREATER LONDON   - EC4N 7BJ,51.512657165527344,-0.08813539147377014,
CL,Central London,MONUMENT,P23,Address 1 (PCP23) O/S 1 TO 14  ROYAL  COURT ON ROYAL EXCHANGE AVENUE   London  GREATER LONDON   - EC3V 3LT,51.513694763183594,-0.08653552830219269,
CL,Central London,MONUMENT,P26,O/S DIRGY DICKS PH  202 BISHOPSGATE   LONDON   GREATER LONDON   - EC2M 4NR,51.51811599731445,-0.07976316660642624,
CL,Central London,MONUMENT,P8,O/S No29 CREECHURCH LANE  IN ALLEYWAY   London   GREATER LONDON   - EC3A 5EB,51.51445388793945,-0.078504778444767,
CL,Central London,MONUMENT,P999,10 LOWER THAMES STREET NGA SHOWCASE. - ,51.50967788696289,-0.08189047127962112,
CL,Central London,MOORGATE,P17,"BARBICAN CENTRE BOILER ROOM DP281,308,309,310  - EC2Y 8HQ",51.519561767578125,-0.09671104699373245,
CL,Central London,MOORGATE,P18,APPROX 30MTRS FROM REAR OF 1 TO 111 BRETON HOUSE Ben Jonson Place BARBICAN LONDON   - EC1Y 8JD,51.521175384521484,-0.09322740137577057,
CL,Central London,MOORGATE,P19,SIDE OF FLAT 201 BEN JONSON HOUSE Ben Jonson Place BARBICAN LONDON - EC2Y 8DL,51.52093505859375,-0.09444829076528549,
CL,Central London,MOORGATE,P20,OUTSIDE 45 CENTRAL POINT BEECH STREET LONDON - EC2Y 8AD,51.52055740356445,-0.09557395428419113,
CL,Central London,MOORGATE,P21,OPP BEECH GARDENS BEECH STREET LONDON - EC2Y 8EA,51.52021789550781,-0.09630880504846573,
CL,Central London,MOORGATE,P22,S/O 1 TO 178 DEFOE HOUSE DEFOE PLACE BARBICAN LONDON - EC2Y 8ND,51.51991653442383,-0.09495199471712112,
CL,Central London,MOORGATE,P23,REAR OF 1 TO 133 JOHN TRUNDLE court JOHN TRUNDLE HIGHWALK barbican london - EC2Y 8DJ,51.520469665527344,-0.0967884436249733,
